AGENCY,TRANSACTION_DATE,TRANSACTION_AMOUNT
DC Sentencing & Criminal Code Review Committee,2018-04-30 00:00:00+00:00,361.96000000000004
DC Sentencing & Criminal Code Review Committee,2018-05-31 00:00:00+00:00,0.0
DC Sentencing & Criminal Code Review Committee,2018-06-30 00:00:00+00:00,135.74428571428578
DC Sentencing & Criminal Code Review Committee,2018-07-31 00:00:00+00:00,364.655
DC Sentencing & Criminal Code Review Committee,2018-08-31 00:00:00+00:00,378.7253333333334
DC Sentencing & Criminal Code Review Committee,2018-09-30 00:00:00+00:00,384.158
DC Sentencing & Criminal Code Review Committee,2018-10-31 00:00:00+00:00,96.24166666666667
DC Sentencing & Criminal Code Review Committee,2018-11-30 00:00:00+00:00,390.0
DC Sentencing & Criminal Code Review Committee,2018-12-31 00:00:00+00:00,0.0
DC Sentencing & Criminal Code Review Committee,2019-01-31 00:00:00+00:00,149.29666666666668
DC Sentencing & Criminal Code Review Committee,2019-02-28 00:00:00+00:00,336.0
DC Sentencing & Criminal Code Review Committee,2019-03-31 00:00:00+00:00,577.6583333333334
DC Sentencing & Criminal Code Review Committee,2019-04-30 00:00:00+00:00,449.07
DC Sentencing & Criminal Code Review Committee,2019-05-31 00:00:00+00:00,1204.328
DC Sentencing & Criminal Code Review Committee,2019-06-30 00:00:00+00:00,1413.67
DC Sentencing & Criminal Code Review Committee,2019-07-31 00:00:00+00:00,871.1625
DC Sentencing & Criminal Code Review Committee,2019-08-31 00:00:00+00:00,831.5345454545455
DC Sentencing & Criminal Code Review Committee,2019-09-30 00:00:00+00:00,366.8
DC Sentencing & Criminal Code Review Committee,2019-10-31 00:00:00+00:00,714.8333333333334
DC Sentencing & Criminal Code Review Committee,2019-11-30 00:00:00+00:00,296.25
DC Sentencing & Criminal Code Review Committee,2019-12-31 00:00:00+00:00,0.0
DC Sentencing & Criminal Code Review Committee,2020-01-31 00:00:00+00:00,491.17333333333335
DC Sentencing & Criminal Code Review Committee,2020-02-29 00:00:00+00:00,213.1
DC Sentencing & Criminal Code Review Committee,2020-03-31 00:00:00+00:00,179.99
DC Sentencing & Criminal Code Review Committee,2020-04-30 00:00:00+00:00,1233.4733333333334
DC Sentencing & Criminal Code Review Committee,2020-05-31 00:00:00+00:00,1387.0
DC Sentencing & Criminal Code Review Committee,2020-06-30 00:00:00+00:00,1358.75
DC Sentencing & Criminal Code Review Committee,2020-07-31 00:00:00+00:00,0.0
DC Sentencing & Criminal Code Review Committee,2020-08-31 00:00:00+00:00,1752.5
DC Taxicab Commission,2009-01-31 00:00:00+00:00,605.0652941176472
DC Taxicab Commission,2009-02-28 00:00:00+00:00,351.525
DC Taxicab Commission,2009-03-31 00:00:00+00:00,846.9159999999999
DC Taxicab Commission,2009-04-30 00:00:00+00:00,939.28
DC Taxicab Commission,2009-05-31 00:00:00+00:00,644.0781818181817
DC Taxicab Commission,2009-06-30 00:00:00+00:00,292.8283333333333
DC Taxicab Commission,2009-07-31 00:00:00+00:00,573.0600000000001
DC Taxicab Commission,2009-08-31 00:00:00+00:00,172.70499999999998
DC Taxicab Commission,2009-09-30 00:00:00+00:00,343.9745454545454
DC Taxicab Commission,2009-10-31 00:00:00+00:00,521.69
DC Taxicab Commission,2009-11-30 00:00:00+00:00,208.23375
DC Taxicab Commission,2009-12-31 00:00:00+00:00,867.5854545454545
DC Taxicab Commission,2010-01-31 00:00:00+00:00,566.6279999999999
DC Taxicab Commission,2010-02-28 00:00:00+00:00,60.25
DC Taxicab Commission,2010-03-31 00:00:00+00:00,376.8675
DC Taxicab Commission,2010-04-30 00:00:00+00:00,861.1387500000001
DC Taxicab Commission,2010-05-31 00:00:00+00:00,247.35
DC Taxicab Commission,2010-06-30 00:00:00+00:00,390.54333333333335
DC Taxicab Commission,2010-07-31 00:00:00+00:00,322.71999999999997
DC Taxicab Commission,2010-08-31 00:00:00+00:00,754.115
DC Taxicab Commission,2010-09-30 00:00:00+00:00,418.70875
DC Taxicab Commission,2010-10-31 00:00:00+00:00,950.9459999999999
DC Taxicab Commission,2010-11-30 00:00:00+00:00,404.55333333333334
DC Taxicab Commission,2010-12-31 00:00:00+00:00,558.42125
DC Taxicab Commission,2011-01-31 00:00:00+00:00,476.4525
DC Taxicab Commission,2011-02-28 00:00:00+00:00,284.7975
DC Taxicab Commission,2011-03-31 00:00:00+00:00,237.78333333333333
DC Taxicab Commission,2011-04-30 00:00:00+00:00,399.815
DC Taxicab Commission,2011-05-31 00:00:00+00:00,488.80333333333334
DC Taxicab Commission,2011-06-30 00:00:00+00:00,683.865
DC Taxicab Commission,2011-07-31 00:00:00+00:00,518.1614285714286
DC Taxicab Commission,2011-08-31 00:00:00+00:00,503.9966666666666
DC Taxicab Commission,2011-09-30 00:00:00+00:00,634.1568181818182
DC Taxicab Commission,2011-10-31 00:00:00+00:00,402.8115384615385
DC Taxicab Commission,2011-11-30 00:00:00+00:00,605.4849999999999
DC Taxicab Commission,2011-12-31 00:00:00+00:00,620.1274999999999
DC Taxicab Commission,2012-01-31 00:00:00+00:00,448.12041666666664
DC Taxicab Commission,2012-02-29 00:00:00+00:00,259.20764705882357
DC Taxicab Commission,2012-03-31 00:00:00+00:00,366.50058823529406
DC Taxicab Commission,2012-04-30 00:00:00+00:00,629.613076923077
DC Taxicab Commission,2012-05-31 00:00:00+00:00,575.5666666666667
DC Taxicab Commission,2012-06-30 00:00:00+00:00,332.4107142857142
DC Taxicab Commission,2012-07-31 00:00:00+00:00,633.2244444444445
DC Taxicab Commission,2012-08-31 00:00:00+00:00,388.7325
DC Taxicab Commission,2012-09-30 00:00:00+00:00,640.5525
DC Taxicab Commission,2012-10-31 00:00:00+00:00,599.0676190476191
DC Taxicab Commission,2012-11-30 00:00:00+00:00,375.99666666666667
DC Taxicab Commission,2012-12-31 00:00:00+00:00,307.8183333333333
DC Taxicab Commission,2013-01-31 00:00:00+00:00,268.58625
DC Taxicab Commission,2013-02-28 00:00:00+00:00,306.35699999999997
DC Taxicab Commission,2013-03-31 00:00:00+00:00,276.2575
DC Taxicab Commission,2013-04-30 00:00:00+00:00,73.38428571428572
DC Taxicab Commission,2013-05-31 00:00:00+00:00,252.71166666666667
DC Taxicab Commission,2013-06-30 00:00:00+00:00,31.391250000000003
DC Taxicab Commission,2013-07-31 00:00:00+00:00,63.675
DC Taxicab Commission,2013-08-31 00:00:00+00:00,250.6011111111111
DC Taxicab Commission,2013-09-30 00:00:00+00:00,385.2964285714285
DC Taxicab Commission,2013-10-31 00:00:00+00:00,327.47666666666663
DC Taxicab Commission,2013-11-30 00:00:00+00:00,272.8525
DC Taxicab Commission,2013-12-31 00:00:00+00:00,417.09000000000003
DC Taxicab Commission,2014-01-31 00:00:00+00:00,455.7118181818181
DC Taxicab Commission,2014-02-28 00:00:00+00:00,436.0142857142857
DC Taxicab Commission,2014-03-31 00:00:00+00:00,403.082
DC Taxicab Commission,2014-04-30 00:00:00+00:00,249.48571428571427
DC Taxicab Commission,2014-05-31 00:00:00+00:00,477.2252941176471
DC Taxicab Commission,2014-06-30 00:00:00+00:00,203.64166666666665
DC Taxicab Commission,2014-07-31 00:00:00+00:00,185.54153846153847
DC Taxicab Commission,2014-08-31 00:00:00+00:00,263.52833333333336
DC Taxicab Commission,2014-09-30 00:00:00+00:00,415.865
DC Taxicab Commission,2014-10-31 00:00:00+00:00,204.39555555555555
DC Taxicab Commission,2014-11-30 00:00:00+00:00,617.1399999999999
DC Taxicab Commission,2014-12-31 00:00:00+00:00,206.68
DC Taxicab Commission,2015-01-31 00:00:00+00:00,163.16375
DC Taxicab Commission,2015-02-28 00:00:00+00:00,413.5533333333333
DC Taxicab Commission,2015-03-31 00:00:00+00:00,409.08750000000003
DC Taxicab Commission,2015-04-30 00:00:00+00:00,299.73294117647055
DC Taxicab Commission,2015-05-31 00:00:00+00:00,680.2941666666667
DC Taxicab Commission,2015-06-30 00:00:00+00:00,389.13187500000004
DC Taxicab Commission,2015-07-31 00:00:00+00:00,0.0
DC Taxicab Commission,2015-08-31 00:00:00+00:00,383.0958823529412
DC Taxicab Commission,2015-09-30 00:00:00+00:00,722.644
DC Taxicab Commission,2015-10-31 00:00:00+00:00,701.65375
DC Taxicab Commission,2015-11-30 00:00:00+00:00,675.03
DC Taxicab Commission,2015-12-31 00:00:00+00:00,311.56
DC Taxicab Commission,2016-01-31 00:00:00+00:00,182.3175
DC Taxicab Commission,2016-02-29 00:00:00+00:00,666.0217391304349
DC Taxicab Commission,2016-03-31 00:00:00+00:00,774.9387499999999
DC Taxicab Commission,2016-04-30 00:00:00+00:00,230.6692857142857
DC Taxicab Commission,2016-05-31 00:00:00+00:00,423.3285714285714
DC Taxicab Commission,2016-06-30 00:00:00+00:00,108.57933333333335
DC Taxicab Commission,2016-07-31 00:00:00+00:00,791.6055555555555
DC Taxicab Commission,2016-08-31 00:00:00+00:00,257.44166666666666
DC Taxicab Commission,2016-09-30 00:00:00+00:00,265.6788888888889
DC Taxicab Commission,2016-10-31 00:00:00+00:00,1174.53
DC Taxicab Commission,2016-11-30 00:00:00+00:00,533.7326315789472
DC Taxicab Commission,2016-12-31 00:00:00+00:00,490.2030000000001
DC Taxicab Commission,2017-01-31 00:00:00+00:00,0.0
DC Taxicab Commission,2017-02-28 00:00:00+00:00,844.7692592592591
DC Taxicab Commission,2017-03-31 00:00:00+00:00,119.07416666666666
DC Taxicab Commission,2017-04-30 00:00:00+00:00,362.20799999999997
DC Taxicab Commission,2017-05-31 00:00:00+00:00,604.75
DC Taxicab Commission,2017-06-30 00:00:00+00:00,146.05555555555554
DC Taxicab Commission,2017-07-31 00:00:00+00:00,223.848
DC Taxicab Commission,2017-08-31 00:00:00+00:00,202.82937499999997
DC Taxicab Commission,2017-09-30 00:00:00+00:00,649.1165714285714
DC Taxicab Commission,2017-10-31 00:00:00+00:00,210.179
DC Taxicab Commission,2017-11-30 00:00:00+00:00,353.91
DC Taxicab Commission,2017-12-31 00:00:00+00:00,307.18
DC Taxicab Commission,2018-01-31 00:00:00+00:00,159.5775
DC Taxicab Commission,2018-02-28 00:00:00+00:00,0.0
DC Taxicab Commission,2018-03-31 00:00:00+00:00,227.6341666666667
DC Taxicab Commission,2018-04-30 00:00:00+00:00,71.54666666666667
DC Taxicab Commission,2018-05-31 00:00:00+00:00,108.0
DC Taxicab Commission,2018-06-30 00:00:00+00:00,364.27599999999995
DC Taxicab Commission,2018-07-31 00:00:00+00:00,0.0
DC Taxicab Commission,2018-08-31 00:00:00+00:00,895.0561111111111
DC Taxicab Commission,2018-09-30 00:00:00+00:00,532.0944444444444
DC Taxicab Commission,2018-10-31 00:00:00+00:00,821.0622222222222
DC Taxicab Commission,2018-11-30 00:00:00+00:00,387.81500000000005
DC Taxicab Commission,2018-12-31 00:00:00+00:00,0.0
DC Taxicab Commission,2019-01-31 00:00:00+00:00,791.05375
DC Taxicab Commission,2019-02-28 00:00:00+00:00,316.06909090909096
DC Taxicab Commission,2019-03-31 00:00:00+00:00,584.5244444444444
DC Taxicab Commission,2019-04-30 00:00:00+00:00,368.48409090909087
DC Taxicab Commission,2019-05-31 00:00:00+00:00,442.98555555555544
DC Taxicab Commission,2019-06-30 00:00:00+00:00,337.15047619047624
DC Taxicab Commission,2019-07-31 00:00:00+00:00,794.4591666666666
DC Taxicab Commission,2019-08-31 00:00:00+00:00,754.0542857142858
DC Taxicab Commission,2019-09-30 00:00:00+00:00,610.4264864864865
DC Taxicab Commission,2019-10-31 00:00:00+00:00,406.8227586206897
DC Taxicab Commission,2019-11-30 00:00:00+00:00,453.8004
DC Taxicab Commission,2019-12-31 00:00:00+00:00,50.0
DC Taxicab Commission,2020-01-31 00:00:00+00:00,436.4237931034482
DC Taxicab Commission,2020-02-29 00:00:00+00:00,729.1618181818183
DC Taxicab Commission,2020-03-31 00:00:00+00:00,699.2943750000001
DC Taxicab Commission,2020-04-30 00:00:00+00:00,340.665
DC Taxicab Commission,2020-05-31 00:00:00+00:00,699.3833333333333
DC Taxicab Commission,2020-06-30 00:00:00+00:00,56.870000000000005
DC Taxicab Commission,2020-07-31 00:00:00+00:00,0.0
DC Taxicab Commission,2020-08-31 00:00:00+00:00,124.854
DC Taxicab Commission,2020-09-30 00:00:00+00:00,0.0
DC Taxicab Commission,2020-10-31 00:00:00+00:00,838.5335714285713
DEPARTMENT OF FORENSICS SCIENCES,2013-02-28 00:00:00+00:00,673.958
DEPARTMENT OF FORENSICS SCIENCES,2013-03-31 00:00:00+00:00,581.0771428571428
DEPARTMENT OF FORENSICS SCIENCES,2013-04-30 00:00:00+00:00,477.9418181818182
DEPARTMENT OF FORENSICS SCIENCES,2013-05-31 00:00:00+00:00,760.9830769230769
DEPARTMENT OF FORENSICS SCIENCES,2013-06-30 00:00:00+00:00,558.2825
DEPARTMENT OF FORENSICS SCIENCES,2013-07-31 00:00:00+00:00,636.168717948718
DEPARTMENT OF FORENSICS SCIENCES,2013-08-31 00:00:00+00:00,784.7451515151514
DEPARTMENT OF FORENSICS SCIENCES,2013-09-30 00:00:00+00:00,641.0366666666667
DEPARTMENT OF FORENSICS SCIENCES,2013-10-31 00:00:00+00:00,630.982
DEPARTMENT OF FORENSICS SCIENCES,2013-11-30 00:00:00+00:00,530.5444444444445
DEPARTMENT OF FORENSICS SCIENCES,2013-12-31 00:00:00+00:00,513.6708333333332
DEPARTMENT OF FORENSICS SCIENCES,2014-01-31 00:00:00+00:00,287.2315
DEPARTMENT OF FORENSICS SCIENCES,2014-02-28 00:00:00+00:00,702.470909090909
DEPARTMENT OF FORENSICS SCIENCES,2014-03-31 00:00:00+00:00,953.772142857143
DEPARTMENT OF FORENSICS SCIENCES,2014-04-30 00:00:00+00:00,561.8248148148148
DEPARTMENT OF FORENSICS SCIENCES,2014-05-31 00:00:00+00:00,578.9174074074074
DEPARTMENT OF FORENSICS SCIENCES,2014-06-30 00:00:00+00:00,570.7285714285715
DEPARTMENT OF FORENSICS SCIENCES,2014-07-31 00:00:00+00:00,525.0188571428571
DEPARTMENT OF FORENSICS SCIENCES,2014-08-31 00:00:00+00:00,554.38625
DEPARTMENT OF FORENSICS SCIENCES,2014-09-30 00:00:00+00:00,714.9713333333334
DEPARTMENT OF FORENSICS SCIENCES,2014-10-31 00:00:00+00:00,523.865
DEPARTMENT OF FORENSICS SCIENCES,2014-11-30 00:00:00+00:00,449.78333333333336
DEPARTMENT OF FORENSICS SCIENCES,2014-12-31 00:00:00+00:00,226.85666666666665
DEPARTMENT OF FORENSICS SCIENCES,2015-01-31 00:00:00+00:00,529.9172727272727
DEPARTMENT OF FORENSICS SCIENCES,2015-02-28 00:00:00+00:00,510.9815384615385
DEPARTMENT OF FORENSICS SCIENCES,2015-03-31 00:00:00+00:00,209.75529411764705
DEPARTMENT OF FORENSICS SCIENCES,2015-04-30 00:00:00+00:00,359.82384615384615
DEPARTMENT OF FORENSICS SCIENCES,2015-05-31 00:00:00+00:00,206.54800000000003
DEPARTMENT OF FORENSICS SCIENCES,2015-06-30 00:00:00+00:00,1116.444090909091
DEPARTMENT OF FORENSICS SCIENCES,2015-07-31 00:00:00+00:00,0.0
DEPARTMENT OF FORENSICS SCIENCES,2015-08-31 00:00:00+00:00,730.1526315789473
DEPARTMENT OF FORENSICS SCIENCES,2015-09-30 00:00:00+00:00,438.3365384615385
DEPARTMENT OF FORENSICS SCIENCES,2015-10-31 00:00:00+00:00,702.0044444444444
DEPARTMENT OF FORENSICS SCIENCES,2015-11-30 00:00:00+00:00,546.9076923076923
DEPARTMENT OF FORENSICS SCIENCES,2015-12-31 00:00:00+00:00,1030.2733333333333
DEPARTMENT OF FORENSICS SCIENCES,2016-01-31 00:00:00+00:00,513.4470588235295
DEPARTMENT OF FORENSICS SCIENCES,2016-02-29 00:00:00+00:00,918.3845454545454
DEPARTMENT OF FORENSICS SCIENCES,2016-03-31 00:00:00+00:00,555.7061764705883
DEPARTMENT OF FORENSICS SCIENCES,2016-04-30 00:00:00+00:00,540.7444
DEPARTMENT OF FORENSICS SCIENCES,2016-05-31 00:00:00+00:00,1090.971
DEPARTMENT OF FORENSICS SCIENCES,2016-06-30 00:00:00+00:00,638.9480000000001
DEPARTMENT OF FORENSICS SCIENCES,2016-07-31 00:00:00+00:00,394.4685714285714
DEPARTMENT OF FORENSICS SCIENCES,2016-08-31 00:00:00+00:00,1291.9549999999997
DEPARTMENT OF FORENSICS SCIENCES,2016-09-30 00:00:00+00:00,939.1343478260869
DEPARTMENT OF FORENSICS SCIENCES,2016-10-31 00:00:00+00:00,183.29933333333338
DEPARTMENT OF FORENSICS SCIENCES,2016-11-30 00:00:00+00:00,1211.7047368421056
DEPARTMENT OF FORENSICS SCIENCES,2016-12-31 00:00:00+00:00,743.297857142857
DEPARTMENT OF FORENSICS SCIENCES,2017-01-31 00:00:00+00:00,0.0
DEPARTMENT OF FORENSICS SCIENCES,2017-02-28 00:00:00+00:00,1277.4237499999997
DEPARTMENT OF FORENSICS SCIENCES,2017-03-31 00:00:00+00:00,1010.0314285714285
DEPARTMENT OF FORENSICS SCIENCES,2017-04-30 00:00:00+00:00,1373.74
DEPARTMENT OF FORENSICS SCIENCES,2017-05-31 00:00:00+00:00,835.278620689655
DEPARTMENT OF FORENSICS SCIENCES,2017-06-30 00:00:00+00:00,223.55
DEPARTMENT OF FORENSICS SCIENCES,2017-07-31 00:00:00+00:00,1782.8733333333332
DEPARTMENT OF FORENSICS SCIENCES,2017-08-31 00:00:00+00:00,901.4772727272727
DEPARTMENT OF FORENSICS SCIENCES,2017-09-30 00:00:00+00:00,1338.516956521739
DEPARTMENT OF FORENSICS SCIENCES,2017-10-31 00:00:00+00:00,453.61043478260865
DEPARTMENT OF FORENSICS SCIENCES,2017-11-30 00:00:00+00:00,1273.5342857142857
DEPARTMENT OF FORENSICS SCIENCES,2017-12-31 00:00:00+00:00,563.6063636363637
DEPARTMENT OF FORENSICS SCIENCES,2018-01-31 00:00:00+00:00,765.4744444444445
DEPARTMENT OF FORENSICS SCIENCES,2018-02-28 00:00:00+00:00,500.0
DEPARTMENT OF FORENSICS SCIENCES,2018-03-31 00:00:00+00:00,907.2266666666666
DEPARTMENT OF FORENSICS SCIENCES,2018-04-30 00:00:00+00:00,647.4366666666666
DEPARTMENT OF FORENSICS SCIENCES,2018-05-31 00:00:00+00:00,1295.0
DEPARTMENT OF FORENSICS SCIENCES,2018-06-30 00:00:00+00:00,538.8525
DEPARTMENT OF FORENSICS SCIENCES,2018-07-31 00:00:00+00:00,2350.6666666666665
DEPARTMENT OF FORENSICS SCIENCES,2018-08-31 00:00:00+00:00,472.3334285714285
DEPARTMENT OF FORENSICS SCIENCES,2018-09-30 00:00:00+00:00,814.377777777778
DEPARTMENT OF FORENSICS SCIENCES,2018-10-31 00:00:00+00:00,779.049512195122
DEPARTMENT OF FORENSICS SCIENCES,2018-11-30 00:00:00+00:00,904.3463636363635
DEPARTMENT OF FORENSICS SCIENCES,2018-12-31 00:00:00+00:00,0.0
DEPARTMENT OF FORENSICS SCIENCES,2019-01-31 00:00:00+00:00,498.01750000000004
DEPARTMENT OF FORENSICS SCIENCES,2019-02-28 00:00:00+00:00,700.5628
DEPARTMENT OF FORENSICS SCIENCES,2019-03-31 00:00:00+00:00,324.45015873015876
DEPARTMENT OF FORENSICS SCIENCES,2019-04-30 00:00:00+00:00,618.719019607843
DEPARTMENT OF FORENSICS SCIENCES,2019-05-31 00:00:00+00:00,626.2939215686275
DEPARTMENT OF FORENSICS SCIENCES,2019-06-30 00:00:00+00:00,954.4835897435897
DEPARTMENT OF FORENSICS SCIENCES,2019-07-31 00:00:00+00:00,670.2543750000001
DEPARTMENT OF FORENSICS SCIENCES,2019-08-31 00:00:00+00:00,584.7760975609756
DEPARTMENT OF FORENSICS SCIENCES,2019-09-30 00:00:00+00:00,988.567674418605
DEPARTMENT OF FORENSICS SCIENCES,2019-10-31 00:00:00+00:00,1099.629259259259
DEPARTMENT OF FORENSICS SCIENCES,2019-11-30 00:00:00+00:00,1029.5432000000003
DEPARTMENT OF FORENSICS SCIENCES,2019-12-31 00:00:00+00:00,0.0
DEPARTMENT OF FORENSICS SCIENCES,2020-01-31 00:00:00+00:00,608.9103703703704
DEPARTMENT OF FORENSICS SCIENCES,2020-02-29 00:00:00+00:00,445.36764705882354
DEPARTMENT OF FORENSICS SCIENCES,2020-03-31 00:00:00+00:00,284.526
DEPARTMENT OF FORENSICS SCIENCES,2020-04-30 00:00:00+00:00,374.56333333333333
DEPARTMENT OF FORENSICS SCIENCES,2020-05-31 00:00:00+00:00,919.7383333333333
DEPARTMENT OF FORENSICS SCIENCES,2020-06-30 00:00:00+00:00,1525.4775
DEPARTMENT OF FORENSICS SCIENCES,2020-07-31 00:00:00+00:00,0.0
DEPARTMENT OF FORENSICS SCIENCES,2020-08-31 00:00:00+00:00,1403.0849999999998
DEPARTMENT OF FORENSICS SCIENCES,2020-09-30 00:00:00+00:00,1275.0
DEPARTMENT OF FORENSICS SCIENCES,2020-10-31 00:00:00+00:00,1393.5508
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-01-31 00:00:00+00:00,983.69
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-02-29 00:00:00+00:00,633.6274999999999
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-03-31 00:00:00+00:00,70.47
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-04-30 00:00:00+00:00,997.2475
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-05-31 00:00:00+00:00,449.0528571428572
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-06-30 00:00:00+00:00,220.48199999999997
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-07-31 00:00:00+00:00,326.27
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-08-31 00:00:00+00:00,673.9
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-09-30 00:00:00+00:00,322.38916666666665
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-10-31 00:00:00+00:00,319.46500000000003
DEPUTY MAYOR FOR HEALTH & HUMAN SERVICES,2012-11-30 00:00:00+00:00,0.0
